survived,pclass,age,sibsp,parch,fare,adult_male,embark_town,alive,alone,sex_male,embarked_q,embarked_s,class_Second,class_Third,who_man,who_woman
0,2,-0.1789827826863554,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
0,3,1.6387759826248327,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
1,1,0.6541566514146058,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,southampton,yes,False,1,0,1,0,0,1,0
0,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.754347803115663,True,southampton,no,True,1,0,1,0,1,1,0
1,2,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,yes,True,1,0,1,1,0,1,0
0,3,-0.6712924482914688,-0.5345451980491797,-0.5007544611783037,-0.8462180002516918,True,southampton,no,True,1,0,1,0,1,1,0
0,2,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-0.10324283413172257,2.496717205522388,0.6896894265922036,-0.049279038266977666,False,southampton,no,False,0,0,1,0,1,0,1
1,1,0.42693680575070725,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
0,3,-0.02750288557708974,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,southampton,no,True,1,0,1,0,1,1,0
0,2,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.5727947944897007,True,southampton,no,True,1,0,1,1,0,1,0
1,3,-1.8452616508882778,3.50713800671291,1.8801333143627108,0.20974242040111785,False,southampton,yes,False,0,0,1,0,1,0,0
0,2,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8330936863751163,False,southampton,no,True,0,0,1,0,1,0,1
0,2,1.1085963427424028,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,True,southampton,no,False,1,0,1,1,0,1,0
1,2,-1.6180418052243792,-0.5345451980491797,1.8801333143627108,-0.015011454735238816,False,southampton,yes,False,0,0,1,1,0,0,0
0,2,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
0,2,0.2754569086414416,-0.5345451980491797,-0.5007544611783037,-0.626385742819051,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,-0.531050726819606,False,cherbourg,no,False,0,0,0,0,1,0,1
0,2,-0.02750288557708974,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.8516864643669316,True,southampton,no,True,1,0,1,0,1,1,0
0,3,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,-0.8473116930747399,True,cherbourg,no,True,1,0,0,0,1,1,0
0,1,1.1085963427424028,1.4862964043318654,-0.5007544611783037,2.0485572268634304,True,queenstown,no,False,1,1,0,0,0,1,0
0,3,-0.3304626797956211,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,False,southampton,no,True,0,0,1,0,1,0,1
1,2,-0.4062026283502539,-0.5345451980491797,1.8801333143627108,-0.5290470815677821,False,southampton,yes,False,0,0,1,1,0,0,1
1,1,0.5784167028599729,0.47587560314134286,0.6896894265922036,1.135737135505492,True,southampton,yes,False,1,0,1,0,0,1,0
0,2,1.8659958282887312,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,True,southampton,no,False,1,0,1,1,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8462180002516918,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.02750288557708974,0.47587560314134286,0.6896894265922036,-0.7056784724900284,False,southampton,no,False,0,0,1,0,1,0,1
0,1,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,no,True,1,0,1,0,0,1,0
0,3,0.0482370629775431,0.47587560314134286,-0.5007544611783037,-0.45905074089271236,True,southampton,no,False,1,0,1,0,1,1,0
0,3,0.8813764970785043,-0.5345451980491797,1.8801333143627108,-0.2791382715013223,False,southampton,no,False,0,0,1,0,1,0,1
1,3,-0.02750288557708974,-0.5345451980491797,1.8801333143627108,-0.4964200372706153,False,cherbourg,yes,False,0,0,0,0,1,0,1
1,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,True,0,0,0,0,0,0,1
1,1,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
1,1,0.42693680575070725,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,True,0,0,0,0,0,0,1
1,2,1.5630360340701999,-0.5345451980491797,0.6896894265922036,-0.025948382965718463,False,southampton,yes,False,0,0,1,1,0,0,1
1,3,-1.9967415479975434,3.50713800671291,1.8801333143627108,0.20974242040111785,False,southampton,yes,False,1,0,1,0,1,0,0
0,1,1.7145159311794655,0.47587560314134286,0.6896894265922036,2.0485572268634304,True,southampton,no,False,1,0,1,0,0,1,0
0,1,0.8056365485238715,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,southampton,no,True,1,0,1,0,0,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,False,queenstown,no,True,0,1,0,0,1,0,1
0,2,0.5026767543053401,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-1.0121222167873165,3.50713800671291,0.6896894265922036,0.5728484376530422,True,southampton,no,False,1,0,1,0,1,1,0
1,3,-0.3304626797956211,0.47587560314134286,-0.5007544611783037,-0.8232504509676845,True,southampton,yes,False,1,0,1,0,1,1,0
1,1,2.1689556225072626,-0.5345451980491797,0.6896894265922036,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
1,1,0.42693680575070725,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,0.19279018164387443,True,southampton,no,True,1,0,1,0,0,1,0
1,3,-0.3304626797956211,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,southampton,yes,True,1,0,1,0,1,1,0
1,2,0.8813764970785043,-0.5345451980491797,0.6896894265922036,-0.31030851695818923,False,southampton,yes,False,0,0,1,1,0,0,1
0,1,0.5784167028599729,-0.5345451980491797,0.6896894265922036,0.13591815484538025,True,cherbourg,no,False,1,0,0,0,0,1,0
1,1,2.206825596784579,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
0,3,1.1843362912970357,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,False,southampton,no,True,0,0,1,0,1,0,1
0,2,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-1.693781753779012,3.50713800671291,0.6896894265922036,0.1107632199152771,False,queenstown,no,False,1,1,0,0,1,0,0
1,3,0.42693680575070725,0.47587560314134286,0.6896894265922036,-0.2774977322667503,False,southampton,yes,False,0,0,1,0,1,0,1
0,3,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,queenstown,no,True,1,1,0,0,1,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-1.0121222167873165,-0.5345451980491797,-0.5007544611783037,-0.7477856461773751,True,southampton,no,True,1,0,1,0,1,1,0
1,3,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,yes,True,1,0,1,0,1,1,0
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,southampton,no,True,1,0,1,0,0,1,0
0,3,0.2754569086414416,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,True,cherbourg,no,True,1,0,0,0,1,1,0
1,3,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,-0.7477856461773751,True,southampton,yes,True,1,0,1,0,1,1,0
0,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
1,2,0.9571164456331371,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,yes,True,1,0,1,1,0,1,0
1,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,False,queenstown,yes,True,0,1,0,0,1,0,1
1,1,-0.25472273124098826,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,southampton,yes,True,0,0,1,0,0,0,1
1,1,-0.7849023711234181,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,2,0.5026767543053401,-0.5345451980491797,-0.5007544611783037,-0.6001371150658998,True,cherbourg,no,True,1,0,0,1,0,1,0
0,3,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,-0.7762216595766223,False,southampton,no,True,0,0,1,0,1,0,1
0,3,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.4440726026275703,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,True,cherbourg,no,True,1,0,0,0,1,1,0
0,1,-2.0724814965521765,0.47587560314134286,1.8801333143627108,2.0485572268634304,False,southampton,no,False,0,0,1,0,0,0,0
1,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,0.17091632518291516,True,southampton,yes,True,1,0,1,0,0,1,0
1,1,1.5630360340701999,-0.5345451980491797,0.6896894265922036,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
1,3,-0.10324283413172257,1.4862964043318654,-0.5007544611783037,-0.14625459350099457,True,queenstown,yes,False,1,1,0,0,1,1,0
0,3,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,southampton,no,True,1,0,1,0,1,1,0
1,2,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.6231046643499071,False,queenstown,yes,True,0,1,0,1,0,0,1
1,1,-2.1542806409911797,0.47587560314134286,1.8801333143627108,2.0485572268634304,False,southampton,yes,False,1,0,1,0,0,0,0
1,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,True,0,0,0,0,0,0,1
1,1,-0.9363822682326838,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,2,0.0482370629775431,0.47587560314134286,-0.5007544611783037,-0.11344380880955562,True,cherbourg,no,False,1,0,0,1,0,1,0
1,1,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,1.3271333795388858,False,cherbourg,yes,True,0,0,0,0,0,0,1
1,1,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,True,0,0,0,0,0,0,1
1,1,-0.8606423196780509,1.4862964043318654,1.8801333143627108,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,2,-0.25472273124098826,0.47587560314134286,0.6896894265922036,-0.025948382965718463,False,southampton,no,False,0,0,1,1,0,0,1
0,2,1.03285639418777,0.47587560314134286,0.6896894265922036,-0.015011454735238816,True,southampton,no,False,1,0,1,1,0,1,0
1,3,-0.25472273124098826,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,False,southampton,yes,True,0,0,1,0,1,0,1
1,2,-0.4062026283502539,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,False,southampton,yes,False,0,0,1,1,0,0,1
0,2,1.8659958282887312,-0.5345451980491797,-0.5007544611783037,-0.5509209380287414,True,southampton,no,True,1,0,1,1,0,1,0
1,1,0.12397701153217593,-0.5345451980491797,1.8801333143627108,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
1,1,0.8056365485238715,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
0,3,-0.1789827826863554,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,southampton,no,True,1,0,1,0,1,1,0
1,2,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,-0.6231046643499071,False,queenstown,yes,True,0,1,0,1,0,0,1
1,2,-0.5576825254595196,0.47587560314134286,0.6896894265922036,0.10529475580003728,False,southampton,yes,False,0,0,1,1,0,0,1
1,1,0.5026767543053401,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,True,0,0,0,0,0,0,1
0,3,2.206825596784579,-0.5345451980491797,-0.5007544611783037,-0.8905125595851344,True,southampton,no,True,1,0,1,0,1,1,0
1,2,0.5026767543053401,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,southampton,yes,True,0,0,1,1,0,0,1
1,3,0.12397701153217593,0.47587560314134286,0.6896894265922036,-0.26546711121322275,False,southampton,yes,False,0,0,1,0,1,0,1
1,1,-1.0121222167873165,-0.5345451980491797,0.6896894265922036,1.3730684781069002,False,cherbourg,yes,False,0,0,0,0,0,0,1
1,3,-0.10324283413172257,1.4862964043318654,-0.5007544611783037,-0.14625459350099457,False,queenstown,yes,False,0,1,0,0,1,0,1
0,1,1.222206265574352,-0.5345451980491797,-0.5007544611783037,0.083420899339078,True,southampton,no,True,1,0,1,0,0,1,0
0,1,0.6541566514146058,-0.5345451980491797,0.6896894265922036,2.0485572268634304,True,southampton,no,False,1,0,1,0,0,1,0
0,3,-1.0121222167873165,1.4862964043318654,-0.5007544611783037,-0.3759300863410671,True,southampton,no,False,1,0,1,0,1,1,0
1,1,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
0,1,-0.02750288557708974,0.47587560314134286,-0.5007544611783037,1.7502087616641755,True,southampton,no,False,1,0,1,0,0,1,0
1,1,0.8813764970785043,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,True,0,0,0,0,0,0,1
1,3,1.1843362912970357,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,yes,True,1,0,1,0,1,1,0
0,1,1.1843362912970357,-0.5345451980491797,-0.5007544611783037,0.38965488979250806,True,southampton,no,True,1,0,1,0,0,1,0
1,2,-2.0724814965521765,0.47587560314134286,0.6896894265922036,-0.025948382965718463,False,southampton,yes,False,1,0,1,1,0,0,0
1,1,-0.4062026283502539,2.496717205522388,1.8801333143627108,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,1
0,2,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
0,2,0.5026767543053401,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,southampton,no,True,1,0,1,1,0,1,0
1,2,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,southampton,yes,True,0,0,1,1,0,0,1
1,2,0.8056365485238715,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,southampton,yes,True,0,0,1,1,0,0,1
1,3,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,-0.45905074089271236,False,southampton,yes,False,0,0,1,0,1,0,1
1,3,-1.9967415479975434,0.47587560314134286,0.6896894265922036,-0.4678002834770961,False,southampton,yes,False,1,0,1,0,1,0,0
0,3,0.9571164456331371,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.48194257690488673,-0.5345451980491797,-0.5007544611783037,-0.7598162672309028,True,southampton,no,True,1,0,1,0,1,1,0
0,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,0.36778103333154877,True,southampton,no,True,1,0,1,0,0,1,0
0,3,-1.0878621653419493,0.47587560314134286,0.6896894265922036,-0.8471279526804678,False,cherbourg,no,False,1,0,0,0,1,0,0
0,3,-0.3304626797956211,0.47587560314134286,-0.5007544611783037,-0.38467962892545077,True,southampton,no,False,1,0,1,0,1,1,0
1,1,-0.5576825254595196,-0.5345451980491797,0.6896894265922036,1.2427352917699204,False,southampton,yes,False,0,0,1,0,0,0,1
0,2,0.6541566514146058,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,southampton,no,True,0,0,1,1,0,0,1
0,3,0.8056365485238715,0.47587560314134286,4.261021089903725,0.057172271585926776,True,southampton,no,False,1,0,1,0,1,1,0
0,2,-0.02750288557708974,0.47587560314134286,-0.5007544611783037,0.049332681430319054,True,cherbourg,no,False,1,0,0,1,0,1,0
0,3,1.1843362912970357,-0.5345451980491797,0.6896894265922036,-0.531050726819606,False,cherbourg,no,False,0,0,0,0,1,0,1
0,3,0.42693680575070725,-0.5345451980491797,-0.5007544611783037,-0.8549675428360756,True,southampton,no,True,1,0,1,0,1,1,0
0,3,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,-0.8462180002516918,True,southampton,no,True,1,0,1,0,1,1,0
1,1,2.206825596784579,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
1,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,False,cherbourg,yes,True,0,0,0,0,1,0,1
1,1,-0.4062026283502539,-0.5345451980491797,-0.5007544611783037,1.8683275865533557,False,cherbourg,yes,True,0,0,0,0,0,0,1
1,1,-0.3304626797956211,0.47587560314134286,-0.5007544611783037,1.2620586565675318,True,cherbourg,yes,False,1,0,0,0,0,1,0
0,3,-0.8606423196780509,0.47587560314134286,-0.5007544611783037,-0.8792125253374029,True,southampton,no,False,1,0,1,0,1,1,0
0,3,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
0,1,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,cherbourg,no,True,1,0,0,0,0,1,0
0,3,-1.9967415479975434,2.496717205522388,0.6896894265922036,-0.24140586910616751,False,southampton,no,False,0,0,1,0,1,0,0
1,1,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
1,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.8462180002516918,False,southampton,yes,True,0,0,1,0,1,0,1
0,1,-0.1789827826863554,-0.5345451980491797,1.8801333143627108,2.0485572268634304,True,cherbourg,no,False,1,0,0,0,0,1,0
0,3,-0.7091624225687853,-0.5345451980491797,-0.5007544611783037,-0.9878512208364033,True,cherbourg,no,True,1,0,0,0,1,1,0
0,3,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,southampton,no,True,1,0,1,0,1,1,0
1,1,0.9571164456331371,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,True,0,0,0,0,0,0,1
1,3,-2.148221445106809,-0.5345451980491797,1.8801333143627108,-0.47472554643263587,False,cherbourg,yes,False,0,0,0,0,1,0,0
0,3,0.19971696008680875,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,southampton,no,True,1,0,1,0,1,1,0
1,1,0.42693680575070725,0.47587560314134286,-0.5007544611783037,1.1114921530041646,False,southampton,yes,False,0,0,1,0,0,0,1
0,2,-0.8606423196780509,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,southampton,no,True,1,0,1,1,0,1,0
0,3,-2.148221445106809,4.517558807903433,1.8801333143627108,0.8883788171023798,False,southampton,no,False,1,0,1,0,1,0,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8252540962195085,True,queenstown,no,True,1,1,0,0,1,1,0
1,2,-0.9363822682326838,-0.5345451980491797,-0.5007544611783037,-0.6384163638725786,False,cherbourg,yes,True,0,0,0,1,0,0,1
1,1,0.5026767543053401,0.47587560314134286,1.8801333143627108,2.0485572268634304,True,southampton,yes,False,1,0,1,0,0,1,0
1,3,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,-0.8223404985389087,True,southampton,yes,True,1,0,1,0,1,1,0
0,3,-0.10324283413172257,1.4862964043318654,-0.5007544611783037,-0.8166882940293968,True,southampton,no,False,1,0,1,0,1,1,0
1,1,-0.48194257690488673,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,cherbourg,yes,False,0,0,0,0,0,0,1
1,3,-0.4062026283502539,-0.5345451980491797,1.8801333143627108,-0.4328021131395613,False,southampton,yes,False,0,0,1,0,1,0,1
0,3,-0.5576825254595196,-0.5345451980491797,-0.5007544611783037,-0.8223404985389087,True,southampton,no,True,1,0,1,0,1,1,0
0,3,0.12397701153217593,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,False,southampton,no,True,0,0,1,0,1,0,1
0,2,1.2600762398516685,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,southampton,no,True,1,0,1,1,0,1,0
0,2,-0.48194257690488673,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
1,2,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.6099803504733315,False,southampton,yes,True,0,0,1,1,0,0,1
1,3,0.7298965999692386,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,southampton,yes,True,1,0,1,0,1,1,0
0,3,-0.25472273124098826,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.6334224740141524,0.47587560314134286,-0.5007544611783037,-0.7335676394777515,False,southampton,no,False,0,0,1,0,1,0,1
0,3,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,-0.46998766912319206,True,southampton,no,False,1,0,1,0,1,1,0
0,3,-0.7091624225687853,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,False,southampton,no,True,0,0,1,0,1,0,1
0,2,0.35119685719607446,0.47587560314134286,-0.5007544611783037,-0.24468694757531137,True,southampton,no,False,1,0,1,1,0,1,0
0,3,1.6387759826248327,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,southampton,no,True,1,0,1,0,1,1,0
1,2,-1.9967415479975434,0.47587560314134286,0.6896894265922036,-0.3431193016496282,False,southampton,yes,False,1,0,1,1,0,0,0
0,3,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8633539794032073,True,queenstown,no,True,1,1,0,0,1,1,0
1,1,0.2754569086414416,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,queenstown,yes,False,0,1,0,0,0,0,1
1,3,1.1085963427424028,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,southampton,yes,True,1,0,1,0,1,1,0
0,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,False,southampton,no,True,0,0,1,0,1,0,1
1,2,0.35119685719607446,0.47587560314134286,0.6896894265922036,0.2584117510267523,False,southampton,yes,False,0,0,1,1,0,0,1
1,2,-0.8606423196780509,-0.5345451980491797,1.8801333143627108,-0.59466865095066,False,southampton,yes,False,0,0,1,1,0,0,1
0,3,-1.4665619081151136,-0.5345451980491797,1.8801333143627108,-0.1068816518712679,False,southampton,no,False,0,0,1,0,1,0,0
0,3,-0.6334224740141524,-0.5345451980491797,-0.5007544611783037,-0.8250747305965286,True,queenstown,no,True,1,1,0,0,1,1,0
0,3,-0.02750288557708974,-0.5345451980491797,-0.5007544611783037,-0.8188756796754927,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.10324283413172257,0.47587560314134286,0.6896894265922036,-0.533421852859974,False,southampton,no,False,0,0,1,0,1,0,1
0,3,-0.8606423196780509,0.47587560314134286,0.6896894265922036,-0.2791382715013223,True,southampton,no,False,1,0,1,0,1,1,0
1,2,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,False,southampton,yes,False,0,0,1,1,0,0,1
1,2,-0.7849023711234181,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,False,southampton,yes,True,0,0,1,1,0,0,1
1,3,0.19971696008680875,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,southampton,yes,True,1,0,1,0,1,1,0
1,1,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,yes,True,1,0,1,0,0,1,0
1,2,0.9571164456331371,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,False,southampton,yes,False,0,0,1,1,0,0,1
0,3,-0.9363822682326838,-0.5345451980491797,-0.5007544611783037,-0.8516864643669316,True,southampton,no,True,1,0,1,0,1,1,0
0,1,1.5630360340701999,0.47587560314134286,-0.5007544611783037,1.282108233399647,True,southampton,no,False,1,0,1,0,0,1,0
1,1,-1.1636021138965822,0.47587560314134286,1.8801333143627108,2.0485572268634304,False,southampton,yes,False,0,0,1,0,0,0,0
0,3,-0.6334224740141524,1.4862964043318654,1.8801333143627108,0.34043871275534965,False,southampton,no,False,0,0,1,0,1,0,1
1,2,-0.4062026283502539,1.4862964043318654,3.070577202133218,-0.3431193016496282,False,southampton,yes,False,0,0,1,1,0,0,1
0,1,2.206825596784579,0.47587560314134286,4.261021089903725,2.0485572268634304,True,southampton,no,False,1,0,1,0,0,1,0
0,2,0.12397701153217593,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,southampton,no,True,1,0,1,1,0,1,0
1,2,1.1843362912970357,0.47587560314134286,0.6896894265922036,-0.015011454735238816,False,southampton,yes,False,0,0,1,1,0,0,1
0,3,-0.7091624225687853,-0.5345451980491797,-0.5007544611783037,-0.7477856461773751,True,southampton,no,True,1,0,1,0,1,1,0
0,3,-0.3304626797956211,0.47587560314134286,-0.5007544611783037,-0.8232504509676845,True,southampton,no,False,1,0,1,0,1,1,0
1,2,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,southampton,yes,True,0,0,1,1,0,0,1
1,3,-0.10324283413172257,-0.5345451980491797,-0.5007544611783037,-0.8084855978565371,True,southampton,yes,True,1,0,1,0,1,1,0
1,1,-1.9210015994429106,-0.5345451980491797,1.8801333143627108,2.0485572268634304,False,southampton,yes,False,1,0,1,0,0,0,0
1,2,-1.239342062451215,-0.5345451980491797,0.6896894265922036,-0.31030851695818923,False,southampton,yes,False,0,0,1,1,0,0,0
1,1,0.35119685719607446,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,southampton,yes,True,1,0,1,0,0,1,0
1,3,-1.8452616508882778,1.4862964043318654,0.6896894265922036,-0.320882339171417,False,cherbourg,yes,False,0,0,0,0,1,0,0
1,1,1.7145159311794655,-0.5345451980491797,-0.5007544611783037,0.17091632518291516,True,southampton,yes,True,1,0,1,0,0,1,0
0,2,0.5026767543053401,0.47587560314134286,1.8801333143627108,0.05061011464763905,True,southampton,no,False,1,0,1,1,0,1,0
0,3,-0.10324283413172257,0.47587560314134286,-0.5007544611783037,-0.28989145933752986,True,southampton,no,False,1,0,1,0,1,1,0
0,1,0.0482370629775431,-0.5345451980491797,-0.5007544611783037,0.05061011464763905,True,cherbourg,no,True,1,0,0,0,0,1,0
1,1,1.487296085515567,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,cherbourg,yes,False,1,0,0,0,0,1,0
1,3,-0.02750288557708974,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,cherbourg,yes,True,1,0,0,0,1,1,0
